==765591== NVPROF is profiling process 765591, command: exe/linux_inference -gpu 0 -model googlenet
==765591== Profiling application: exe/linux_inference -gpu 0 -model googlenet
==765591== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,ms,,us,us,ms,
"GPU activities",80.293763,26.626161,367,72.550000,0.832000,6.688819,"[CUDA memcpy HtoD]"
"GPU activities",3.599486,1.193623,23,51.896000,29.728000,0.080768,"void cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>(int, int, int, float const *, int, float*, cudnn::detail::implicit_convolve_sgemm<float, float, int=1024, int=5, int=5, int=3, int=3, int=3, int=1, bool=1, bool=0, bool=1>*, kernel_conv_params, int, float, float, int, float, float, int, int)"
"GPU activities",2.795464,0.927002,14,66.214000,12.064000,0.305502,"volta_sgemm_128x64_nn"
"GPU activities",2.367111,0.784956,13,60.381000,36.992000,0.068351,"volta_scudnn_128x64_relu_interior_nn_v1"
"GPU activities",2.012766,0.667452,13,51.342000,16.128000,0.126431,"void at::native::_GLOBAL__N__62_tmpxft_000088e1_00000000_9_DilatedMaxPool2d_compute_70_cpp1_ii_6258b574::max_pool_forward_nchw<float, float>(int, float const *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, at::native::_GLOBAL__N__62_tmpxft_000088e1_00000000_9_DilatedMaxPool2d_compute_70_cpp1_ii_6258b574::max_pool_forward_nchw<float, float>*, long*)"
"GPU activities",1.779917,0.590237,57,10.355000,2.304000,0.146911,"void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1> const *, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1> const , cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1> const , cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1> const , cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>)"
"GPU activities",1.490220,0.494171,14,35.297000,6.207000,0.247806,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<float, float>)"
"GPU activities",1.343355,0.445469,57,7.815000,1.312000,0.136448,"_ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_83_GLOBAL__N__59_tmpxft_000083ec_00000000_9_TensorCompare_compute_70_cpp1_ii_d0af11f728clamp_min_scalar_kernel_implERNS_14TensorIteratorEN3c106ScalarEENKUlvE_clEvENKUlvE6_clEvEUlfE_NS_6detail5ArrayIPcLi2EEEEEviT0_T1_"
"GPU activities",1.082524,0.358975,4,89.743000,59.776000,0.157727,"volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1"
"GPU activities",0.807206,0.267677,14,19.119000,5.312000,0.104671,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<float, float>)"
"GPU activities",0.708104,0.234814,1,234.814000,234.814000,0.234814,"volta_scudnn_128x64_relu_medium_nn_v1"
"GPU activities",0.703762,0.233374,9,25.930000,9.664000,0.068160,"void at::native::_GLOBAL__N__51_tmpxft_00008949_00000000_9_Shape_compute_70_cpp1_ii_cedd8df2::CatArrayBatchedCopy<float, unsigned int, int=4, int=128, int=1>(float*, at::native::_GLOBAL__N__51_tmpxft_00008949_00000000_9_Shape_compute_70_cpp1_ii_cedd8df2::CatArrInputTensorMetadata<at::native::_GLOBAL__N__51_tmpxft_00008949_00000000_9_Shape_compute_70_cpp1_ii_cedd8df2::CatArrayBatchedCopy<float, unsigned int, int=4, int=128, int=1>, unsigned int, int=128, int=1>, at::native::_GLOBAL__N__51_tmpxft_00008949_00000000_9_Shape_compute_70_cpp1_ii_cedd8df2::TensorSizeStride<at::native::_GLOBAL__N__51_tmpxft_00008949_00000000_9_Shape_compute_70_cpp1_ii_cedd8df2::CatArrInputTensorMetadata, unsigned int=4>, int, at::native::_GLOBAL__N__51_tmpxft_00008949_00000000_9_Shape_compute_70_cpp1_ii_cedd8df2::CatArrInputTensorMetadata)"
"GPU activities",0.481621,0.159710,14,11.407000,3.776000,0.032223,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<float, float>)"
"GPU activities",0.144266,0.047840,1,47.840000,47.840000,0.047840,"volta_scudnn_128x128_relu_interior_nn_v1"
"GPU activities",0.091288,0.030272,1,30.272000,30.272000,0.030272,"volta_scudnn_128x32_relu_small_nn_v1"
"GPU activities",0.088200,0.029248,16,1.828000,1.696000,0.002144,"cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams)"
"GPU activities",0.066681,0.022112,1,22.112000,22.112000,0.022112,"volta_sgemm_64x32_sliced1x4_tn"
"GPU activities",0.056259,0.018656,4,4.664000,3.360000,0.005792,"void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>)"
"GPU activities",0.041205,0.013664,1,13.664000,13.664000,0.013664,"void at::native::reduce_kernel<int=512, int=1, at::native::ReduceOp<float, at::native::MeanOps<float, float>, unsigned int, float, int=4>>(float)"
"GPU activities",0.023449,0.007776,4,1.944000,1.536000,0.003168,"[CUDA memset]"
"GPU activities",0.014571,0.004832,1,4.832000,4.832000,0.004832,"_ZN2at6native27unrolled_elementwise_kernelIZZZNS0_21copy_device_to_deviceERNS_14TensorIteratorEbENKUlvE1_clEvENKUlvE6_clEvEUlfE_NS_6detail5ArrayIPcLi2EEE16OffsetCalculatorILi1EjLb0EESC_NS0_6memory15LoadWithoutCastENSD_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_"
"GPU activities",0.008781,0.002912,1,2.912000,2.912000,0.002912,"void splitKreduce_kernel<float, float, float>(cublasSplitKParams<float>, float const *, float const *, float*, float const *, float const *)"
"API calls",98.593424,8315.890722,56,148498.048000,5.160000,8293.236906,"cudaMalloc"
"API calls",0.596783,50.335867,365,137.906000,3.688000,7.542006,"cudaMemcpyAsync"
"API calls",0.466851,39.376707,194,202.972000,0.118000,17.366349,"cuDeviceGetAttribute"
"API calls",0.157844,13.313358,1,13313.358000,13313.358000,13.313358,"cudaHostAlloc"
"API calls",0.043965,3.708214,365,10.159000,1.665000,0.089753,"cudaStreamSynchronize"
"API calls",0.035329,2.979867,259,11.505000,5.227000,0.118719,"cudaLaunchKernel"
"API calls",0.033457,2.821926,2,1410.963000,1383.188000,1.438738,"cuDeviceTotalMem"
"API calls",0.024468,2.063778,4,515.944000,159.047000,1.579139,"cudaGetDeviceProperties"
"API calls",0.021781,1.837099,5557,0.330000,0.233000,0.030150,"cudaGetDevice"
"API calls",0.008772,0.739869,338,2.188000,0.368000,0.017636,"cudaFuncSetAttribute"
"API calls",0.007174,0.605097,2,302.548000,26.807000,0.578290,"cuDeviceGetName"
"API calls",0.002243,0.189178,8,23.647000,1.479000,0.105024,"cudaStreamCreateWithFlags"
"API calls",0.001998,0.168500,115,1.465000,1.040000,0.008672,"cudaEventRecord"
"API calls",0.001908,0.160963,4,40.240000,18.512000,0.083937,"cudaMemsetAsync"
"API calls",0.001207,0.101780,23,4.425000,3.055000,0.012089,"cudaBindTexture"
"API calls",0.000591,0.049862,245,0.203000,0.098000,0.009557,"cudaGetLastError"
"API calls",0.000570,0.048074,2,24.037000,13.136000,0.034938,"cudaMemcpy"
"API calls",0.000442,0.037312,48,0.777000,0.416000,0.003698,"cudaEventCreateWithFlags"
"API calls",0.000312,0.026352,23,1.145000,0.726000,0.007448,"cudaUnbindTexture"
"API calls",0.000280,0.023627,40,0.590000,0.257000,0.002565,"cudaDeviceGetAttribute"
"API calls",0.000121,0.010239,4,2.559000,1.367000,0.005675,"cudaStreamCreateWithPriority"
"API calls",0.000118,0.009979,7,1.425000,0.356000,0.002563,"cudaFree"
"API calls",0.000096,0.008093,4,2.023000,1.250000,0.002716,"cuDeviceGetPCIBusId"
"API calls",0.000070,0.005909,1,5.909000,5.909000,0.005909,"cudaHostGetDevicePointer"
"API calls",0.000053,0.004444,1,4.444000,4.444000,0.004444,"cudaEventQuery"
"API calls",0.000040,0.003402,1,3.402000,3.402000,0.003402,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.000032,0.002664,3,0.888000,0.472000,0.001542,"cudaSetDevice"
"API calls",0.000027,0.002273,3,0.757000,0.174000,0.001694,"cuDeviceGetCount"
"API calls",0.000013,0.001132,4,0.283000,0.122000,0.000675,"cuDeviceGet"
"API calls",0.000013,0.001078,1,1.078000,1.078000,0.001078,"cudaDeviceGetStreamPriorityRange"
"API calls",0.000011,0.000942,4,0.235000,0.125000,0.000528,"cudaGetDeviceCount"
"API calls",0.000006,0.000504,2,0.252000,0.209000,0.000295,"cuDeviceGetUuid"

==765591== System profiling result:
"","Device","Count","Avg","Min","Max"
"SM Clock (MHz)","Quadro RTX 8000 (0)",86,1382.267442,300.000000,1395.000000
"Memory Clock (MHz)","Quadro RTX 8000 (0)",86,6429.127907,405.000000,6500.000000
"Temperature (C)","Quadro RTX 8000 (0)",171,43.409357,42.000000,44.000000
"Power (mW)","Quadro RTX 8000 (0)",171,62372.982456,27350.000000,68728.000000
"Fan (%)","Quadro RTX 8000 (0)",86,33.000000,33.000000,33.000000
"SM Clock (MHz)","Quadro RTX 8000 (1)",86,300.000000,300.000000,300.000000
"Memory Clock (MHz)","Quadro RTX 8000 (1)",86,405.000000,405.000000,405.000000
"Temperature (C)","Quadro RTX 8000 (1)",171,45.000000,45.000000,45.000000
"Power (mW)","Quadro RTX 8000 (1)",171,29959.385965,29619.000000,30249.000000
"Fan (%)","Quadro RTX 8000 (1)",86,33.000000,33.000000,33.000000
==765591== Warning: Some profiling data are not recorded. Make sure cudaProfilerStop() or cuProfilerStop() is called before application exit to flush profile data.
