==768231== NVPROF is profiling process 768231, command: exe/linux_inference -gpu 0 -model vgg
==768231== Profiling application: exe/linux_inference -gpu 0 -model vgg
==768231== Profiling result:
"Type","Time(%)","Time","Calls","Avg","Min","Max","Name"
,%,ms,,ms,ms,ms,
"GPU activities",83.069698,77.590952,65,1.193706,0.000864,52.697642,"[CUDA memcpy HtoD]"
"GPU activities",5.277955,4.929855,6,0.821642,0.412477,1.407287,"volta_sgemm_128x64_nn"
"GPU activities",1.499566,1.400664,8,0.175083,0.012512,0.640412,"void cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>(float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>, cudnnTensorStruct, float const *, float, cudnnTensorStruct*, float, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1> const *, cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1> const , cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1> const , cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1> const , cudnn::detail::bn_fw_inf_1C11_kernel_NCHW<float, float, bool=1, int=1>)"
"GPU activities",1.429333,1.335063,1,1.335063,1.335063,1.335063,"void gemmSN_TN_kernel<float, int=128, int=16, int=2, int=4, int=10, int=11, bool=0, cublasGemvTensorStridedBatched<float const >, cublasGemvTensorStridedBatched<float>>(cublasGemmSmallNParams<float const , cublasGemvTensorStridedBatched<float const >, float>)"
"GPU activities",1.403808,1.311222,8,0.163902,0.016575,0.553117,"void at::native::unrolled_elementwise_kernel<at::native::BinaryFunctor<float, float, float, at::native::AddFunctor<float>>, at::detail::Array<char*, int=3>, OffsetCalculator<int=2, unsigned int, bool=0>, OffsetCalculator<int=1, unsigned int, bool=0>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, float, float, float, float, at::native::AddFunctor<float>, at::native::BinaryFunctor<float, float, float, at::native::AddFunctor<float>>)"
"GPU activities",1.338716,1.250423,10,0.125042,0.001760,0.547900,"_ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_83_GLOBAL__N__59_tmpxft_000083ec_00000000_9_TensorCompare_compute_70_cpp1_ii_d0af11f728clamp_min_scalar_kernel_implERNS_14TensorIteratorEN3c106ScalarEENKUlvE_clEvENKUlvE6_clEvEUlfE_NS_6detail5ArrayIPcLi2EEEEEviT0_T1_"
"GPU activities",1.327377,1.239832,1,1.239832,1.239832,1.239832,"volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1"
"GPU activities",1.196200,1.117306,6,0.186217,0.055584,0.323550,"void cudnn::winograd_nonfused::winogradForwardOutput4x4<float, float>(cudnn::winograd_nonfused::WinogradOutputParams<float, float>)"
"GPU activities",1.160396,1.083864,6,0.180644,0.062944,0.425981,"void cudnn::winograd_nonfused::winogradForwardData4x4<float, float>(cudnn::winograd_nonfused::WinogradDataParams<float, float>)"
"GPU activities",0.976117,0.911739,5,0.182347,0.009536,0.474525,"void at::native::_GLOBAL__N__62_tmpxft_000088e1_00000000_9_DilatedMaxPool2d_compute_70_cpp1_ii_6258b574::max_pool_forward_nchw<float, float>(int, float const *, int, int, int, int, int, int, int, int, int, int, int, int, int, int, at::native::_GLOBAL__N__62_tmpxft_000088e1_00000000_9_DilatedMaxPool2d_compute_70_cpp1_ii_6258b574::max_pool_forward_nchw<float, float>*, long*)"
"GPU activities",0.553632,0.517118,6,0.086186,0.015584,0.141983,"void cudnn::winograd_nonfused::winogradForwardFilter4x4<float, float>(cudnn::winograd_nonfused::WinogradFilterParams<float, float>)"
"GPU activities",0.408713,0.381757,1,0.381757,0.381757,0.381757,"volta_scudnn_128x64_relu_small_nn_v1"
"GPU activities",0.269655,0.251870,2,0.125935,0.060351,0.191519,"volta_sgemm_128x32_sliced1x4_tn"
"GPU activities",0.052348,0.048895,1,0.048895,0.048895,0.048895,"void at::native::_GLOBAL__N__68_tmpxft_000081a0_00000000_9_AdaptiveAveragePooling_compute_70_cpp1_ii_ef17039c::adaptive_average_pool<float>(float*, float, int, int, int, int, long, long, long)"
"GPU activities",0.017815,0.016640,3,0.005546,0.004864,0.006304,"_ZN2at6native27unrolled_elementwise_kernelIZZZNS0_21copy_device_to_deviceERNS_14TensorIteratorEbENKUlvE1_clEvENKUlvE6_clEvEUlfE_NS_6detail5ArrayIPcLi2EEE16OffsetCalculatorILi1EjLb0EESC_NS0_6memory15LoadWithoutCastENSD_16StoreWithoutCastEEEviT_T0_T1_T2_T3_T4_"
"GPU activities",0.007880,0.007360,5,0.001472,0.000864,0.001824,"[CUDA memset]"
"GPU activities",0.004762,0.004448,1,0.004448,0.004448,0.004448,"void cudnn::winograd::generateWinogradTilesKernel<int=0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>)"
"GPU activities",0.003666,0.003424,1,0.003424,0.003424,0.003424,"void splitKreduce_kernel<float, float, float>(cublasSplitKParams<float>, float const *, float const *, float*, float const *, float const *)"
"GPU activities",0.002364,0.002208,1,0.002208,0.002208,0.002208,"cudnn::gemm::computeOffsetsKernel(cudnn::gemm::ComputeOffsetsParams)"
"API calls",98.585472,9416.330913,31,303.752610,0.004996,9391.751633,"cudaMalloc"
"API calls",0.848108,81.006551,63,1.285818,0.004236,52.758794,"cudaMemcpyAsync"
"API calls",0.385013,36.774310,194,0.189558,0.000114,16.966381,"cuDeviceGetAttribute"
"API calls",0.099249,9.479697,2,4.739848,0.013512,9.466185,"cudaMemcpy"
"API calls",0.033546,3.204135,2,1.602067,1.445846,1.758289,"cuDeviceTotalMem"
"API calls",0.010607,1.013138,63,0.016081,0.002456,0.090610,"cudaStreamSynchronize"
"API calls",0.009344,0.892486,67,0.013320,0.005423,0.056888,"cudaLaunchKernel"
"API calls",0.009211,0.879774,1,0.879774,0.879774,0.879774,"cudaHostAlloc"
"API calls",0.006005,0.573561,4,0.143390,0.140404,0.148806,"cudaGetDeviceProperties"
"API calls",0.004770,0.455596,338,0.001347,0.000358,0.006911,"cudaFuncSetAttribute"
"API calls",0.003329,0.317994,972,0.000327,0.000226,0.006417,"cudaGetDevice"
"API calls",0.001929,0.184238,8,0.023029,0.001688,0.126852,"cudaStreamCreateWithFlags"
"API calls",0.001343,0.128248,5,0.025649,0.008292,0.067914,"cudaMemsetAsync"
"API calls",0.000511,0.048796,2,0.024398,0.021934,0.026862,"cuDeviceGetName"
"API calls",0.000428,0.040846,48,0.000850,0.000418,0.003786,"cudaEventCreateWithFlags"
"API calls",0.000262,0.024986,18,0.001388,0.000960,0.002417,"cudaEventRecord"
"API calls",0.000155,0.014837,75,0.000197,0.000100,0.001399,"cudaGetLastError"
"API calls",0.000138,0.013161,40,0.000329,0.000235,0.001069,"cudaDeviceGetAttribute"
"API calls",0.000120,0.011420,4,0.002855,0.000509,0.007651,"cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags"
"API calls",0.000108,0.010356,4,0.002589,0.001359,0.005495,"cudaStreamCreateWithPriority"
"API calls",0.000086,0.008183,4,0.002045,0.001177,0.002439,"cuDeviceGetPCIBusId"
"API calls",0.000071,0.006798,7,0.000971,0.000344,0.003060,"cudaFree"
"API calls",0.000070,0.006646,2,0.003323,0.002349,0.004297,"cudaEventQuery"
"API calls",0.000034,0.003289,3,0.001096,0.000481,0.002052,"cudaSetDevice"
"API calls",0.000030,0.002872,3,0.000957,0.000161,0.002205,"cuDeviceGetCount"
"API calls",0.000017,0.001587,1,0.001587,0.001587,0.001587,"cudaHostGetDevicePointer"
